VILLE_VILL,STATUT_ECO,CYCLE,NOM_ECOLE,NB_ELEVES,NB_FILLES,NB_SALLES_,NB_INSTIT,NB_MAITRE_,TYPE_CONST,LATRINES_S,lon,lat,REGION_NOM,PREF_NOM,SPREF_NOM,COM_NOM
Bokongo,Public,Complet,Ecole_mixte_de_Bokongo,352.000000,101.000000,3.000000,2.000000,1.000000,Dur,Non,17.23540000000,6.81104000000,Yad̩,Ouham,Bossangoa,Ndoro_Mboli
Bokini,Public,Complet,Ecole_mixte_de_Bokini,371.000000,164.000000,3.000000,2.000000,2.000000,Dur,Oui,17.33240000000,6.71581000000,Yad̩,Ouham,Bossangoa,Ndoro_Mboli
Bogboto,Public,Complet,Ecole_mixte_de_Bogboto,147.000000,30.000000,3.000000,2.000000,1.000000,Traditionnel,Non,17.30610000000,6.75096000000,Yad̩,Ouham,Bossangoa,Ndoro_Mboli
Kollo_Gassa,Public,Complet,Ecole_mixte_de_Kollo_Gassa,420.000000,110.000000,3.000000,1.000000,2.000000,Traditionnel,Non,17.27310000000,6.77945000000,Yad̩,Ouham,Bossangoa,Ndoro_Mboli
Ngbawele,Public,Complet,Ecole_mixte_de_Ngbawele,515.000000,260.000000,3.000000,2.000000,2.000000,Dur,Oui,17.33470000000,6.88917000000,Yad̩,Ouham,Nana_Bakassa,Nana_Bakassa
Bokongo,Public,Complet,Ecole_mixte_de_Bokongo,352.000000,101.000000,3.000000,2.000000,1.000000,Dur,Non,17.37480000000,6.81685000000,Yad̩,Ouham,Nana_Bakassa,Nana_Bakassa
Lere,Public,Complet,Ecole_mixte_de_Lere,412.000000,169.000000,6.000000,2.000000,3.000000,Dur,Oui,17.40440000000,6.76414000000,Yad̩,Ouham,Nana_Bakassa,Nana_Bakassa
Bokini,Public,Complet,Ecole_mixte_de_Bokini,371.000000,164.000000,3.000000,5.000000,2.000000,Dur,Oui,17.42710000000,6.65811000000,Yad̩,Ouham,Nana_Bakassa,Nana_Bakassa
Bogboto,Public,Complet,Ecole_mixte_de_Bogboto,147.000000,30.000000,3.000000,2.000000,1.000000,Dur,Non,17.45330000000,6.54608000000,Yad̩,Ouham,Nana_Bakassa,Nana_Bakassa
Bogouna,Public,Complet,Ecole_mixte_de_Bogouna,151.000000,50.000000,3.000000,2.000000,1.000000,Traditionnel,Non,17.55970000000,6.68641000000,Yad̩,Ouham,Bossangoa,Ben_Zamb̩
Bonguere,Public,Complet,Ecole_mixte_de_Bonguere,201.000000,44.000000,3.000000,2.000000,1.000000,Semi_Dur,Non,17.56360000000,6.71202000000,Yad̩,Ouham,Bossangoa,Ben_Zamb̩
Boraka,Public,Complet,Ecole_mixte_de_Balanga,222.000000,88.000000,3.000000,1.000000,2.000000,Traditionnel,Non,17.57600000000,6.73434000000,Yad̩,Ouham,Bossangoa,Ben_Zamb̩
Djioalamen,Public,Complet,Ecole_mixte_de_Djioalamen,178.000000,38.000000,3.000000,1.000000,2.000000,Traditionnel,Non,17.63020000000,6.77859000000,Yad̩,Ouham,Bossangoa,Ben_Zamb̩
Bouansouma,Public,Complet,Ecole_mixte_de_Bouansouma,693.000000,293.000000,6.000000,6.000000,0.000000,Dur,Oui,17.63990000000,6.79331000000,Yad̩,Ouham,Bossangoa,Ben_Zamb̩
Kakouda_Dimon,Public,Complet,Ecole_mixte_de_Kakouda_dimon,298.000000,122.000000,3.000000,0.000000,3.000000,Dur,Non,17.75410000000,6.90218000000,Yad̩,Ouham,Batangafo,B̩d̩
Bouli,Public,Complet,Ecole_mixte_de_Bouli,110.000000,40.000000,4.000000,0.000000,3.000000,Traditionnel,Non,17.77850000000,6.92797000000,Yad̩,Ouham,Batangafo,B̩d̩
Kakouda_Bede,Public,Complet,Ecole_mixte_de_Kakouda_Bede,242.000000,74.000000,5.000000,1.000000,4.000000,Traditionnel,Oui,17.79580000000,6.99364000000,Yad̩,Ouham,Batangafo,B̩d̩
Yakoma,Public,Complet,Ecole_mixte_de_Yakoma,111.000000,30.000000,3.000000,0.000000,3.000000,Traditionnel,Oui,17.80500000000,7.02974000000,Yad̩,Ouham,Batangafo,B̩d̩
Kaoue,Public,Complet,Ecole_mixte_de_Kaoue,250.000000,80.000000,3.000000,0.000000,2.000000,Traditionnel,Non,17.83580000000,7.06280000000,Yad̩,Ouham,Batangafo,B̩d̩
Bemal_2,Public,Incomplet,Ecole_mixte_de_Bemal_2,200.000000,20.000000,3.000000,0.000000,2.000000,Traditionnel,Oui,17.86600000000,7.09431000000,Yad̩,Ouham,Batangafo,B̩d̩
Bemal_1,Public,Complet,Ecole_mixte_de_Bemal_1,128.000000,57.000000,3.000000,0.000000,4.000000,Traditionnel,Non,17.87250000000,7.15670000000,Yad̩,Ouham,Batangafo,B̩d̩
Kamba_Kota,Public,Complet,Ecole_mixte_de_Kamba_Kota,323.000000,132.000000,6.000000,4.000000,6.000000,Semi_dur,Oui,17.77880000000,7.16604000000,Yad̩,Ouham,Batangafo,B̩d̩
Karoumba,Public,Complet,Ecole_mixte_de_Karoumba,260.000000,100.000000,3.000000,0.000000,3.000000,Traditionnel,Non,17.70330000000,7.19244000000,Yad̩,Ouham,Batangafo,B̩d̩
Kambadjiki,Public,Complet,Ecole_mixte_de_Kamadjiki,176.000000,51.000000,3.000000,0.000000,2.000000,Traditionnel,Non,17.68950000000,7.19471000000,Yad̩,Ouham,Batangafo,B̩d̩
Mbali,Public,Complet,Ecole_mixte_de_Mbali,530.000000,182.000000,9.000000,1.000000,9.000000,Semi_dur,Oui,17.67400000000,7.19800000000,Yad̩,Ouham,Batangafo,B̩d̩
Kangomo,Public,Incomplet,Ecole_mixte_de_Kangomo,215.000000,100.000000,3.000000,0.000000,4.000000,Traditionnel,Oui,17.59640000000,7.18367000000,Yad̩,Ouham,Batangafo,B̩d̩
Kagoue,Public,Complet,Ecole_mixte_de_Kangoue,300.000000,107.000000,4.000000,0.000000,4.000000,Traditionnel,Oui,17.57020000000,7.18052000000,Yad̩,Ouham,Batangafo,B̩d̩
Kangama,Public,Incomplet,Ecole_mixte_de_Kangama,182.000000,82.000000,3.000000,0.000000,4.000000,Traditionnel,Non,17.55070000000,7.17843000000,Yad̩,Ouham,Batangafo,B̩d̩
Bekondjo,Public,Complet,Ecole_mixte_de_Bekondjo,306.000000,175.000000,5.000000,0.000000,5.000000,Traditionnel,Non,17.52430000000,7.17518000000,Yad̩,Ouham,Batangafo,B̩d̩
Pama,Public,Complet,Ecole_mixte_de_Pawa,151.000000,72.000000,3.000000,0.000000,4.000000,Traditionnel,Oui,17.47310000000,7.17205000000,Yad̩,Ouham,Batangafo,Hama
Bosseli,Public,Complet,Ecole_mixte_de_Bondili,400.000000,150.000000,4.000000,0.000000,4.000000,Semi_Dur,Non,17.45540000000,7.17092000000,Yad̩,Ouham,Batangafo,Hama
Bode,Public,Complet,Ecole_mixte_de_Bode,423.000000,158.000000,5.000000,0.000000,5.000000,Traditionnel,Oui,17.42340000000,7.16869000000,Yad̩,Ouham,Batangafo,Hama
Bowara,Public,Complet,Ecomle_mixte_de_Bowara,600.000000,235.000000,3.000000,1.000000,3.000000,Traditionnel,Non,17.38580000000,7.17035000000,Yad̩,Ouham,Nana_Bakassa,Nana_Bakassa
Kouki,Prive,Complet,Ecole_Sainte_Famille,76.000000,10.000000,6.000000,0.000000,6.000000,Dur,Non,17.30430000000,7.15316000000,Yad̩,Ouham,Nana_Bakassa,Nana_Bakassa
Kouki,Public,Complet,Ecole_mixte_de_Kouki,645.000000,180.000000,6.000000,2.000000,4.000000,Dur,Non,17.30140000000,7.16663000000,Yad̩,Ouham,Nana_Bakassa,Nana_Bakassa
Boningui,Public,Complet,Ecole_mixte_de_Bomigui,250.000000,170.000000,4.000000,0.000000,3.000000,Traditionnel,Non,17.19640000000,7.36913000000,Yad̩,Ouham,Markounda,Nana_Markounda
Boulo,Public,Complet,Ecole_mixte_de_Boulo,150.000000,80.000000,2.000000,1.000000,4.000000,Traditionnel,Non,17.17580000000,7.39309000000,Yad̩,Ouham,Markounda,Nana_Markounda
Bobete,Public,Complet,Ecole_mixte_de_Bobate,82.000000,23.000000,3.000000,0.000000,3.000000,Traditionnel,Oui,17.13490000000,7.41416000000,Yad̩,Ouham,Markounda,Nana_Markounda
Bondjomo,Public,Complet,Ecole_mixte_de_Bondjomo,408.000000,140.000000,3.000000,1.000000,3.000000,Dur,Non,17.12780000000,7.42093000000,Yad̩,Ouham,Markounda,Nana_Markounda
Bazoli,Public,Incomplet,Ecole_mixte_de_Bozoli,92.000000,49.000000,2.000000,0.000000,2.000000,Traditionnel,Non,17.05730000000,7.49769000000,Yad̩,Ouham,Markounda,Nana_Markounda
Mbali,Public,Complet,Ecole_mixte_de_Mbali,164.000000,82.000000,3.000000,0.000000,3.000000,Traditionnel,Non,17.04030000000,7.51847000000,Yad̩,Ouham,Markounda,Nana_Markounda
Betazi,Public,Incomplet,Ecole_mixte_de_Betazi,196.000000,70.000000,3.000000,0.000000,4.000000,Traditionnel,Oui,16.99400000000,7.57514000000,Yad̩,Ouham,Markounda,Nana_Markounda
Badama,Public,Incomplet,Ecole_mixte_de_Badama,154.000000,65.000000,4.000000,0.000000,4.000000,Traditionnel,Oui,16.96110000000,7.61580000000,Yad̩,Ouham,Markounda,Nana_Markounda
Markounda,Public,Complet,Sous_Prefectorale,385.000000,158.000000,8.000000,2.000000,2.000000,Dur,Oui,16.95880000000,7.62404000000,Yad̩,Ouham,Markounda,Nana_Markounda
Markounda,Prive,Complet,Complexe_Scolaire_Na_kota_nguia,538.000000,245.000000,8.000000,2.000000,6.000000,Dur,Oui,16.95860000000,7.61640000000,Yad̩,Ouham,Markounda,Nana_Markounda
Beyongo,Public,Complet,Ecole_mixte_de_Beyongo,236.000000,83.000000,3.000000,0.000000,3.000000,Traditionnel,Oui,17.13510000000,7.63823000000,Yad̩,Ouham,Markounda,Nana_Markounda
Bele,Public,Complet,Ecole_mixte_de_Bele,405.000000,167.000000,3.000000,1.000000,4.000000,Semi_Dur,Oui,17.13880000000,7.63757000000,Yad̩,Ouham,Markounda,Nana_Markounda
Kadjama,Public,Complet,Ecole_mixte_de_Kadjama,257.000000,91.000000,3.000000,0.000000,4.000000,Traditionnel,Oui,17.20060000000,7.52252000000,Yad̩,Ouham,Markounda,Nana_Markounda
Sido,Public,Complet,Ecole_mixte_de_Sido,349.000000,179.000000,3.000000,1.000000,3.000000,Dur,Non,16.99500000000,7.30276000000,Yad̩,Ouham,Markounda,Nana_Markounda
Bolgue,Public,Complet,Ecole_mixte_de_Bolgue,112.000000,48.000000,3.000000,0.000000,4.000000,Traditionnel,Oui,17.00110000000,7.25414000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Boyanga_Kota,Public,Complet,Ecole_mixte_deBoyanga,250.000000,102.000000,3.000000,1.000000,2.000000,Semi_Dur,Non,16.97580000000,7.22277000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Bobai_Kota,Public,Incomplet,Ecole_mixte_de_Bobai_kota,227.000000,52.000000,3.000000,0.000000,3.000000,Traditionnel,Non,16.94160000000,7.20099000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Nanga,Public,Incomplet,Ecole_mixte_de_Nanga,210.000000,70.000000,2.000000,0.000000,3.000000,Traditionnel,Non,16.93910000000,7.15514000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Bondodi,Public,Incomplet,Ecole_mixte_de_Bondadi,100.000000,59.000000,2.000000,0.000000,2.000000,Traditionnel,Non,16.92490000000,7.12056000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Sokodo,Public,Incomplet,Ecole_mixte_de_Sokodo,92.000000,36.000000,2.000000,0.000000,2.000000,Traditionnel,Non,16.94650000000,7.03730000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Bombara_kota,Public,Incomplet,Ecole_mixte_de_Bombara_kota,185.000000,45.000000,4.000000,0.000000,2.000000,Traditionnel,Non,16.93870000000,6.98897000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Bomentana,Public,Complet,Ecole_mixte_de_Bomentana,472.000000,123.000000,3.000000,0.000000,4.000000,Traditionnel,Oui,16.93550000000,6.98974000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Bonasse_kete,Public,Complet,Ecole_mixte_de_Bonasse,494.000000,286.000000,3.000000,0.000000,3.000000,Traditionnel,Non,16.94000000000,6.90346000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Bokote_kete,Public,Incomplet,Ecole_mixte_de_Bokote_kete,167.000000,72.000000,4.000000,0.000000,1.000000,Traditionnel,Non,16.83660000000,6.98564000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Samon,Public,Incomplet,Ecole_mixte_de_Samon,72.000000,16.000000,0.000000,0.000000,1.000000,Traditionnel,Non,16.76500000000,6.98583000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Bokote_kota_2,Public,Complet,Ecole_mixte_de_Boaya,447.000000,172.000000,3.000000,0.000000,4.000000,Traditionnel,Oui,16.72400000000,6.97605000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Bowing,Public,Incomplet,Ecole_mixte_de_Bowing,172.000000,48.000000,1.000000,0.000000,1.000000,Traditionnel,Non,16.86140000000,7.06997000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Bomantana_beti,Public,Incomplet,Ecole_mixte_de_Bomantana_beti,159.000000,95.000000,4.000000,0.000000,3.000000,Traditionnel,Non,16.87660000000,7.09764000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Bogama_kete,Public,Incomplet,Ecole_mixte_de_Bogama,152.000000,32.000000,4.000000,0.000000,3.000000,Traditionnel,Non,16.90980000000,7.13488000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Botongo,Public,Complet,Ecole_mixte_de_Botongo,262.000000,92.000000,6.000000,0.000000,3.000000,Traditionnel,Non,16.84030000000,7.18273000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Bouria,Public,Complet,Ecole_mixte_Bouria,400.000000,118.000000,3.000000,0.000000,3.000000,Traditionnel,Non,16.84160000000,7.18089000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Gbounou,Public,Incomplet,Ecole_mixte_de_Gbounou,100.000000,50.000000,1.000000,0.000000,3.000000,Traditionnel,Non,17.01790000000,7.10994000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Bondaro,Public,Complet,Ecole_mixte_de_Bondaro,423.000000,192.000000,3.000000,1.000000,2.000000,Traditionnel,Oui,17.02040000000,7.10947000000,Yad̩,Ouham,Nangha_Boguila,Nangha_Boguila
Bonanse,Public,Complet,Ecole_mixte_de_Bouanse,250.000000,75.000000,3.000000,1.000000,2.000000,Dur,Non,17.27260000000,6.99394000000,Yad̩,Ouham,Nana_Bakassa,Nana_Bakassa
Nana_Bakassa,Public,Complet,Ecole_S_Prefectorale_mixte,578.000000,230.000000,4.000000,4.000000,3.000000,Semi_Dur,Oui,17.28160000000,6.99386000000,Yad̩,Ouham,Nana_Bakassa,Nana_Bakassa
Nana_Bakassa,Prive,Complet,Ecole_Sainte_Therese_de_l'Enfant_Jesus,65.000000,20.000000,6.000000,0.000000,5.000000,Dur,Oui,17.28630000000,6.98000000000,Yad̩,Ouham,Nana_Bakassa,Nana_Bakassa
Bofile,Public,Complet,Ecole_mixte_de_Bofile,245.000000,133.000000,3.000000,1.000000,3.000000,Traditionnel,Oui,17.29420000000,6.95945000000,Yad̩,Ouham,Nana_Bakassa,Nana_Bakassa
Bofango,Public,Incomplet,Ecole_mixte_de_Bofango,112.000000,36.000000,2.000000,1.000000,1.000000,Traditionnel,Non,17.54160000000,6.45697000000,Yad̩,Ouham,Bossangoa,Soumb̩
Soungbe_Gozengue,Public,Incomplet,Ecole_mixte_de_Gozengue,256.000000,98.000000,3.000000,2.000000,1.000000,Traditionnel,Oui,17.55600000000,6.45455000000,Yad̩,Ouham,Bossangoa,Soumb̩
Gbakara,Public,Complet,Ecole_mixte_de_Gbakara,320.000000,84.000000,3.000000,1.000000,2.000000,Traditionnel,Non,17.63720000000,6.43999000000,Yad̩,Ouham,Bossangoa,Soumb̩
Zere_3,Public,Complet,Ecole_mixte_de_Zere,296.000000,108.000000,3.000000,1.000000,2.000000,Dur,Non,17.66960000000,6.44198000000,Yad̩,Ouham,Bossangoa,Soumb̩
Kango,Public,Complet,Ecole_mixte_de_Kango,163.000000,87.000000,2.000000,0.000000,3.000000,Traditionnel,Oui,17.85450000000,6.42399000000,Yad̩,Ouham,Bouca,Bouca_Bobo
Mara,Public,Complet,Ecole_mixte_de_Mara,121.000000,33.000000,2.000000,0.000000,1.000000,Traditionnel,Non,17.92490000000,6.43038000000,Yad̩,Ouham,Bouca,Bouca_Bobo
Bobo,Public,Incomplet,Ecole_mixte_de_Bobo,321.000000,90.000000,4.000000,1.000000,2.000000,Traditionnel,Oui,18.05630000000,6.46683000000,Yad̩,Ouham,Bouca,Bouca_Bobo
Lando,Public,Incomplet,Ecole_mixte_de_Lando,0.000000,0.000000,2.000000,0.000000,3.000000,Traditionnel,Non,18.19290000000,6.49593000000,Yad̩,Ouham,Bouca,Bouca_Bobo
Orongou,Public,Complet,Ecole_mixte_de_Orongou,213.000000,86.000000,3.000000,3.000000,1.000000,Traditionnel,Oui,18.34150000000,6.38529000000,Yad̩,Ouham,Bouca,Fafa_Boungou
Gbangola,Public,Incomplet,Ecole_mixte_de_Gbangola,120.000000,80.000000,3.000000,0.000000,3.000000,Traditionnel,Oui,18.35730000000,6.34736000000,Yad̩,Ouham,Bouca,Fafa_Boungou
Gbango,Public,Incomplet,Ecole_mixte_de_Gbango,86.000000,30.000000,3.000000,0.000000,2.000000,Traditionnel,Oui,18.36520000000,6.31068000000,Yad̩,Ouham,Bouca,Fafa_Boungou
Donzi,Public,Complet,Ecole_mixte_de_Donzi,436.000000,112.000000,3.000000,3.000000,3.000000,Dur,Oui,18.35390000000,6.26850000000,Yad̩,Ouham,Bouca,Fafa_Boungou
Bofidoua,Public,Complet,Ecole_mixte_de_Bofidoua,150.000000,42.000000,2.000000,0.000000,2.000000,Traditionnel,Non,18.36060000000,6.15356000000,Yad̩,Ouham,Bouca,Fafa_Boungou
Marali,Public,Complet,Ecole_mixte_de_Marali,252.000000,104.000000,3.000000,2.000000,1.000000,Dur,Oui,18.38720000000,6.00882000000,Yad̩,Ouham,Bouca,Fafa_Boungou
Gbangou,Public,Complet,Ecole_mixte_de_Gbangou,315.000000,125.000000,2.000000,1.000000,2.000000,Semi_Dur,Oui,18.34430000000,5.85465000000,Yad̩,Ouham,Bouca,Fafa_Boungou
Bosseli,Public,Complet,Ecole_mixte_de_Besseli,250.000000,44.000000,3.000000,0.000000,3.000000,Traditionnel,Oui,18.33300000000,5.82207000000,Yad̩,Ouham,Bouca,Fafa_Boungou
Badawangue,Public,Complet,Ecole_mixte_de_Badawangue,208.000000,77.000000,3.000000,0.000000,3.000000,Traditionnel,Oui,18.34060000000,6.60836000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Bongo,Public,Incomplet,Ecole_mixte_de_Bongo,86.000000,37.000000,2.000000,0.000000,3.000000,Traditionnel,Non,18.34740000000,6.64260000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Mboya_Yanguere,Public,Complet,Ecole_mixte_de_Mboya_Yanguere,195.000000,85.000000,3.000000,1.000000,2.000000,Traditionnel,Non,18.38490000000,6.71182000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Bofoui_2,Public,Incomplet,Ecole_mixte_de_Bofoui,123.000000,36.000000,1.000000,0.000000,2.000000,Traditionnel,Non,18.38400000000,6.72904000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Bofoui_2,Public,Incomplet,Ecole_mixte_de_Boufoui,123.000000,36.000000,1.000000,0.000000,2.000000,Traditionnel,Non,18.39610000000,6.77316000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Songbafo,Public,Complet,Ecole_mixte_de_Songbafo,285.000000,53.000000,3.000000,0.000000,3.000000,Traditionnel,Oui,18.47760000000,6.80256000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Kozoro_2,Public,Incomplet,Ecole_mixte_de_Kozoro,230.000000,100.000000,2.000000,0.000000,2.000000,Traditionnel,Non,18.51150000000,6.83386000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Boya_1,Public,Incomplet,Ecole_mixte_de_Boya,205.000000,96.000000,3.000000,1.000000,1.000000,Traditionnel,Oui,18.50500000000,6.94975000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Banda,Public,Incomplet,Ecole_mixte_de_Banda,180.000000,60.000000,3.000000,0.000000,3.000000,Semi_Dur,Oui,18.57620000000,6.86176000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Boguene,Public,Complet,Ecole_mixte_de_Boguene,360.000000,110.000000,3.000000,0.000000,3.000000,Traditionnel,Non,18.63160000000,6.80198000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Maraze,Public,Incomplet,Ecole_mixte_de_Maraze,261.000000,124.000000,3.000000,0.000000,4.000000,Traditionnel,Oui,18.65250000000,6.77404000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Zamboutou,Public,Incomplet,Ecole_mixte_de_Zamboutou,549.000000,196.000000,3.000000,3.000000,1.000000,Semi_Dur,Oui,18.25250000000,6.60032000000,Yad̩,Ouham,Bouca,Ouham_Fafa
Wangue,Public,Complet,Ecole_mixte_de_Wangue_1,153.000000,78.000000,3.000000,1.000000,2.000000,Traditionnel,Non,18.15890000000,6.63497000000,Yad̩,Ouham,Bouca,Ouham_Fafa
Boani_1,Public,Incomplet,Ecole_mixte_de_Boani_1,94.000000,22.000000,2.000000,0.000000,2.000000,Traditionnel,Non,18.13060000000,6.65237000000,Yad̩,Ouham,Bouca,Ouham_Fafa
Ndoumbou,Prive,Incomplet,Ecole_Pierre_Wanfio,152.000000,53.000000,3.000000,1.000000,2.000000,Traditionnel,Non,17.97150000000,6.82760000000,Yad̩,Ouham,Bouca,Ouham_Fafa
Ndoumbou,Public,Incomplet,Ecole_mixte_de_Ndoumbou,0.000000,0.000000,0.000000,0.000000,0.000000,Semi_Dur,Non,17.95510000000,6.80615000000,Yad̩,Ouham,Bouca,Ouham_Fafa
Bouca,Public,Complet,Ecole_Sous_Prefectorale_mixte,873.000000,686.000000,4.000000,7.000000,2.000000,Dur,Oui,18.28270000000,6.50369000000,Yad̩,Ouham,Bouca,Bouca_Bobo
Bouca,Public,Complet,Ecole_Centre_Filles,0.000000,0.000000,0.000000,0.000000,0.000000,Dur,Oui,18.28000000000,6.51081000000,Yad̩,Ouham,Bouca,Bouca_Bobo
Botombo,Public,Incomplet,Ecole_mixte_de_Yalingui_Botombo,221.000000,0.000000,3.000000,0.000000,3.000000,Traditionnel,Oui,18.25920000000,6.77698000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Ngatoua,Public,Complet,Ecole_mixte_de_Ngatoua,375.000000,28.000000,3.000000,1.000000,2.000000,Dur,Oui,18.28280000000,6.84653000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Gbakaya,Public,Incomplet,Ecole_mixte_de_Gbakaya,213.000000,98.000000,2.000000,0.000000,0.000000,Traditionnel,Oui,18.30680000000,6.90106000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Bozoro,Public,Incomplet,Ecole_mixte_de_Bozoro,305.000000,173.000000,3.000000,0.000000,4.000000,Traditionnel,Oui,18.31430000000,6.95878000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Bokoue,Public,Complet,Ecole_mixte_de_Bokoue,222.000000,36.000000,4.000000,0.000000,4.000000,Traditionnel,Non,18.32430000000,6.98394000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Lady,Public,Complet,Ecole_mixte_de_Lady_Banga,425.000000,129.000000,3.000000,1.000000,2.000000,Semi_Dur,Oui,18.34820000000,7.03733000000,Yad̩,Ouham,Bouca,Lady_Gbawi
Bogoro,Public,Complet,Ecole_mixte_de_Bogoro,0.000000,76.000000,3.000000,0.000000,3.000000,Semi_Dur,Oui,18.35330000000,7.07924000000,Yad̩,Ouham,Batangafo,Ouassi
GBedene,Public,Complet,Ecole_mixte_de_GBedene,207.000000,100.000000,2.000000,0.000000,4.000000,Traditionnel,Non,18.33930000000,7.15233000000,Yad̩,Ouham,Batangafo,Ouassi
Bolhom_2,Public,Complet,Ecole_mixte_de_Bolhom_2,288.000000,89.000000,3.000000,1.000000,6.000000,Dur,Oui,18.31930000000,7.22282000000,Yad̩,Ouham,Batangafo,Ouassi
Bafondo,Public,Incomplet,Ecole_mixte_de_Bofondo,552.000000,248.000000,2.000000,0.000000,2.000000,Traditionnel,Non,18.39430000000,7.32629000000,Yad̩,Ouham,Batangafo,Ouassi
Ngapele,Public,Complet,Ecole_mixte_de_Ngapele,165.000000,0.000000,3.000000,0.000000,5.000000,Semi_Dur,Oui,18.46810000000,7.30812000000,Yad̩,Ouham,Batangafo,Ouassi
Bokaiwa,Public,Complet,Ecole_mixte_de_Bokaiwa,288.000000,120.000000,4.000000,0.000000,4.000000,Traditionnel,Non,18.54170000000,7.28283000000,Yad̩,Ouham,Kabo,Ouaki
Bongono,Public,Complet,Ecole_mixte_de_Bongono,292.000000,134.000000,2.000000,2.000000,2.000000,Semi_Dur,Non,18.62160000000,7.25791000000,Yad̩,Ouham,Kabo,Ouaki
Ndafourou,Public,Complet,Ecole_mixte_de_Ndafourou,120.000000,53.000000,3.000000,0.000000,3.000000,Traditionnel,Oui,18.71400000000,7.25677000000,Yad̩,Ouham,Kabo,Ouaki
Bozoro_Bogam,Public,Complet,Ecole_mixte_de_Bozoro,210.000000,100.000000,4.000000,0.000000,4.000000,Traditionnel,Non,18.72390000000,7.25410000000,Yad̩,Ouham,Kabo,Ouaki
Gbafio,Public,Complet,Ecole_mixte_de_Gbafio,185.000000,95.000000,3.000000,0.000000,3.000000,Traditionnel,Oui,18.79940000000,7.25867000000,Yad̩,Ouham,Kabo,Ouaki
Dessi,Public,Incomplet,Ecole_mixte_de_Dessi,134.000000,61.000000,2.000000,0.000000,2.000000,Traditionnel,Non,18.76920000000,7.34513000000,Yad̩,Ouham,Kabo,Ouaki
Farazara,Public,Complet,Ecole_mixte_de_Farazara,291.000000,70.000000,3.000000,0.000000,3.000000,Traditionnel,Oui,18.74260000000,7.38162000000,Yad̩,Ouham,Kabo,Ouaki
Balalou,Public,Incomplet,Ecole_mixte_de_Belalou,186.000000,72.000000,2.000000,0.000000,2.000000,Traditionnel,Non,18.68520000000,7.46114000000,Yad̩,Ouham,Kabo,Ouaki
Ouaki,Public,Incomplet,Ecole_mixte_de_Ouaki,125.000000,45.000000,3.000000,0.000000,3.000000,Traditionnel,Non,18.64020000000,7.53417000000,Yad̩,Ouham,Kabo,Ouaki
Zoubanga,Public,Complet,Ecole_mixte_de_Zoubanda,258.000000,88.000000,3.000000,0.000000,0.000000,Semi_Dur,Oui,18.63770000000,7.55891000000,Yad̩,Ouham,Kabo,Ouaki
Beltounou_1,Public,Incomplet,Ecole_mixte_de_Beltounou,380.000000,160.000000,2.000000,0.000000,2.000000,Traditionnel,Non,18.63660000000,7.57126000000,Yad̩,Ouham,Kabo,Sido
